period,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
dotcom,turtle_55_20,2000-03-10,2002-10-09,100000.0000000000,14309.7825093077,-0.8569021749,-0.5290660294,10,3.8731972428,383.9427806665,-0.8696858746,2000-03-27,2002-01-16,660,,,,926,2000-03-27
dotcom,halloween,2000-03-10,2002-10-09,100000.0000000000,2892.5190434994,-0.9710748096,-0.7464743339,6,2.3239183457,207.3266392189,-0.9803421528,2000-03-27,2001-04-04,373,,,,926,2000-03-27
dotcom,turn_of_month,2000-03-10,2002-10-09,100000.0000000000,49891.0150474697,-0.5010898495,-0.2360972105,62,24.0138229056,5777.9359455266,-0.6716735511,2000-12-05,2002-10-03,667,,,,673,2000-12-05
dotcom,macd,2000-03-10,2002-10-09,100000.0000000000,873.3965123975,-0.9912660349,-0.8405624590,56,21.6899045599,801.3848062049,-0.9915873478,2000-03-10,2002-08-05,878,,,,943,2000-03-10
dotcom,rsi2,2000-03-10,2002-10-09,100000.0000000000,7067.8027793494,-0.9293219722,-0.6416518558,147,56.9359994698,4633.8991554710,-0.9339995298,2000-03-13,2002-09-23,924,,,,940,2000-03-13
global_financial_crisis,tqqq_hold,2007-10-31,2009-03-09,100000.0000000000,5920.1459823034,-0.9407985402,-0.8757922393,1,0.7378636364,99.8994658958,-0.9424992277,2007-10-31,2009-03-09,495,,,,495,2007-10-31
global_financial_crisis,qqq_hold,2007-10-31,2009-03-09,100000.0000000000,47450.7372961018,-0.5254926270,-0.4230854970,1,0.7378636364,99.8567947070,-0.5338106413,2007-10-31,2008-11-20,386,,,,495,2007-10-31
global_financial_crisis,vo,2007-10-31,2009-03-09,100000.0000000000,53467.9003274425,-0.4653209967,-0.3699575553,7,5.1650454545,287.2551144469,-0.4914303986,2007-10-31,2008-09-17,322,,,,495,2007-10-31
global_financial_crisis,three_percent,2007-10-31,2009-03-09,100000.0000000000,50742.6639688966,-0.4925733603,-0.3938143587,52,38.3689090909,502.0036587368,-0.5180928611,2007-10-31,2008-09-17,322,,,,495,2007-10-31
global_financial_crisis,vr5,2007-10-31,2009-03-09,100000.0000000000,6127.6794711564,-0.9387232053,-0.8725940102,20,14.7572727273,99.9000229452,-0.9403136011,2007-10-31,2009-03-09,495,,,,495,2007-10-31
global_financial_crisis,faber_10m,2007-10-31,2009-03-09,100000.0000000000,39157.7860184855,-0.6084221398,-0.4993256947,4,2.9514545455,249.3984958977,-0.6196710448,2007-10-31,2008-07-01,244,,,,495,2007-10-31
global_financial_crisis,sma_200,2007-10-31,2009-03-09,100000.0000000000,54927.1052728405,-0.4507289473,-0.3573151285,16,11.8058181818,997.0518114292,-0.4908149905,2007-10-31,2008-08-29,303,,,,495,2007-10-31
global_financial_crisis,golden_cross,2007-10-31,2009-03-09,100000.0000000000,43860.8386912949,-0.5613916131,-0.4556207243,4,2.9514545455,244.5455918569,-0.5895908585,2007-10-31,2008-07-11,254,,,,495,2007-10-31
global_financial_crisis,absolute_momentum_12m,2007-10-31,2009-03-09,100000.0000000000,45045.1120952659,-0.5495488790,-0.4448130978,4,2.9514545455,236.5718094393,-0.5692792274,2007-10-31,2008-04-14,166,,,,495,2007-10-31
global_financial_crisis,tsmom_12m,2007-10-31,2009-03-09,100000.0000000000,45045.1120952659,-0.5495488790,-0.4448130978,4,2.9514545455,236.5718094393,-0.5692792274,2007-10-31,2008-04-14,166,,,,495,2007-10-31
global_financial_crisis,turtle_55_20,2007-10-31,2009-03-09,100000.0000000000,58652.3670648683,-0.4134763294,-0.3254310783,6,4.4271818182,486.4896202950,-0.4388194634,2007-10-31,2009-02-23,481,,,,495,2007-10-31
global_financial_crisis,halloween,2007-10-31,2009-03-09,100000.0000000000,22858.1248405187,-0.7714187516,-0.6634424275,3,2.2135909091,216.3333617741,-0.7714187516,2007-10-31,2009-03-09,495,,,,495,2007-10-31
global_financial_crisis,turn_of_month,2007-10-31,2009-03-09,100000.0000000000,47517.9550340447,-0.5248204497,-0.4224825933,34,25.0873636364,2536.8399969264,-0.6025355564,2007-10-31,2008-12-01,397,,,,495,2007-10-31
global_financial_crisis,macd,2007-10-31,2009-03-09,100000.0000000000,37625.2475537886,-0.6237475245,-0.5138596590,24,17.7087272727,1602.3595095309,-0.6677561455,2007-10-31,2008-12-01,397,,,,495,2007-10-31
global_financial_crisis,rsi2,2007-10-31,2009-03-09,100000.0000000000,94314.4400703307,-0.0568555993,-0.0422720291,79,58.2912272727,7927.4001054181,-0.5279372942,2008-08-28,2008-10-10,43,2009-02-12,125.0000000000,168.0000000000,201,2007-12-28
covid_crash,tqqq_hold,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,qqq_hold,2020-02-19,2020-03-23,100000.0000000000,72301.0389196477,-0.2769896108,-0.9723930679,1,11.0679545455,99.7905086912,-0.2852812502,2020-02-19,2020-03-16,26,,,,33,2020-02-19
covid_crash,vo,2020-02-19,2020-03-23,100000.0000000000,73274.2630033046,-0.2672573700,-0.9679897632,3,33.2038636364,173.2252711212,-0.3011317178,2020-02-19,2020-02-27,8,,,,33,2020-02-19
covid_crash,three_percent,2020-02-19,2020-03-23,100000.0000000000,78941.1228069146,-0.2105887719,-0.9269941631,6,66.4077272727,218.8647126390,-0.2401507925,2020-02-19,2020-03-09,19,,,,33,2020-02-19
covid_crash,vr5,2020-02-19,2020-03-23,100000.0000000000,32693.9871636238,-0.6730601284,-0.9999957718,4,44.2718181818,98.6560418342,-0.6768525361,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,faber_10m,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,sma_200,2020-02-19,2020-03-23,100000.0000000000,43623.8924035436,-0.5637610760,-0.9998970832,4,44.2718181818,259.7052312682,-0.5679478172,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,golden_cross,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,absolute_momentum_12m,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,tsmom_12m,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,turtle_55_20,2020-02-19,2020-03-23,100000.0000000000,76281.7734540838,-0.2371822655,-0.9500381453,2,22.1359090909,176.2357920930,-0.2550960543,2020-02-19,2020-02-25,6,,,,33,2020-02-19
covid_crash,halloween,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,turn_of_month,2020-02-19,2020-03-23,100000.0000000000,119975.2976050524,0.1997529761,6.5055901320,2,22.1359090909,219.9871869559,-0.0941579259,2020-03-02,2020-03-03,1,2020-03-04,1.0000000000,2.0000000000,19,2020-03-04
covid_crash,macd,2020-02-19,2020-03-23,100000.0000000000,82261.7742104849,-0.1773822579,-0.8848096451,2,22.1359090909,182.2217788361,-0.1852772150,2020-02-19,2020-02-24,5,,,,33,2020-02-19
covid_crash,rsi2,2020-02-19,2020-03-23,100000.0000000000,52977.5041017375,-0.4702249590,-0.9991163970,3,33.2038636364,283.0816535850,-0.4981421392,2020-03-10,2020-03-20,10,,,,18,2020-02-21
2022_bear,tqqq_hold,2021-11-19,2022-12-28,100000.0000000000,18422.5760896609,-0.8157742391,-0.7833151559,1,0.9040655941,99.8670293199,-0.8163289762,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,qqq_hold,2021-11-19,2022-12-28,100000.0000000000,65085.4104096567,-0.3491458959,-0.3217700199,1,0.9040655941,99.5574872727,-0.3499830718,2021-12-27,2022-11-03,311,,,,366,2021-12-27
2022_bear,vo,2021-11-19,2022-12-28,100000.0000000000,56555.2863705669,-0.4344471363,-0.4026628277,16,14.4650495050,598.2937240312,-0.4575755710,2021-11-19,2022-09-30,315,,,,404,2021-11-19
2022_bear,three_percent,2021-11-19,2022-12-28,100000.0000000000,38745.2949831398,-0.6125470502,-0.5756512375,44,39.7788861386,526.2166387818,-0.6137137412,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,vr5,2021-11-19,2022-12-28,100000.0000000000,18947.8958689959,-0.8105210413,-0.7777367059,13,11.7528527228,99.8912024311,-0.8110353187,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,faber_10m,2021-11-19,2022-12-28,100000.0000000000,70627.2810673764,-0.2937271893,-0.2697673918,2,1.8081311881,170.5318715788,-0.4177235777,2021-11-19,2022-01-27,69,,,,404,2021-11-19
2022_bear,sma_200,2021-11-19,2022-12-28,100000.0000000000,52112.0545485439,-0.4788794545,-0.4452547889,10,9.0406559406,642.3742219811,-0.4804486429,2021-11-19,2022-04-06,138,,,,404,2021-11-19
2022_bear,golden_cross,2021-11-19,2022-12-28,100000.0000000000,60821.9109640882,-0.3917808904,-0.3620654396,2,1.8081311881,160.7166862902,-0.4901848429,2021-11-19,2022-02-23,96,,,,404,2021-11-19
2022_bear,absolute_momentum_12m,2021-11-19,2022-12-28,100000.0000000000,41030.2075536312,-0.5896979245,-0.5530896843,2,1.8081311881,140.9051713648,-0.5909334183,2021-11-19,2022-05-02,164,,,,404,2021-11-19
2022_bear,tsmom_12m,2021-11-19,2022-12-28,100000.0000000000,41030.2075536312,-0.5896979245,-0.5530896843,2,1.8081311881,140.9051713648,-0.5909334183,2021-11-19,2022-05-02,164,,,,404,2021-11-19
2022_bear,turtle_55_20,2021-11-19,2022-12-28,100000.0000000000,61276.0691582474,-0.3872393084,-0.3577604906,6,5.4243935644,471.8511832940,-0.3890844418,2021-11-19,2022-08-29,283,,,,404,2021-11-19
2022_bear,halloween,2021-11-19,2022-12-28,100000.0000000000,30626.9313302960,-0.6937306867,-0.6569133324,3,2.7121967822,181.8933610991,-0.6946529191,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,turn_of_month,2021-11-19,2022-12-28,100000.0000000000,73827.0671570634,-0.2617293284,-0.2399218069,26,23.5057054455,1974.6276955005,-0.3920952006,2021-11-29,2022-04-29,151,,,,394,2021-11-29
2022_bear,macd,2021-11-19,2022-12-28,100000.0000000000,38485.9725710585,-0.6151402743,-0.5782197620,20,18.0813118812,1206.4479108835,-0.6205434561,2021-11-19,2022-11-03,349,,,,404,2021-11-19
2022_bear,rsi2,2021-11-19,2022-12-28,100000.0000000000,103170.2404573630,0.0317024046,0.0286179656,73,65.9967883663,8027.2332879660,-0.3877197940,2022-01-19,2022-06-16,148,,,,343,2022-01-19
