period,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
dotcom,bll_vma_5_150_b1,2000-03-10,2002-10-09,100000.0000000000,6104.4063929898,-0.9389559361,-0.6614243262,12,4.6478366914,291.9715728436,-0.9417197401,2000-03-27,2002-03-25,728,,,,926,2000-03-27
dotcom,bll_vma_1_200_b0,2000-03-10,2002-10-09,100000.0000000000,10283.6522885702,-0.8971634771,-0.5856329657,22,8.5210339343,484.4256716804,-0.9063504691,2000-03-27,2002-01-16,660,,,,926,2000-03-27
dotcom,bll_vma_1_200_b1,2000-03-10,2002-10-09,100000.0000000000,10576.7034622693,-0.8942329654,-0.5810987675,16,6.1971155885,370.0970632968,-0.9036815419,2000-03-27,2002-01-16,660,,,,926,2000-03-27
dotcom,bll_vma_2_200_b0,2000-03-10,2002-10-09,100000.0000000000,14982.9886100786,-0.8501701139,-0.5206055314,14,5.4224761400,397.6839724366,-0.8563105572,2000-03-27,2002-01-16,660,,,,926,2000-03-27
dotcom,bll_vma_2_200_b1,2000-03-10,2002-10-09,100000.0000000000,11028.3420668907,-0.8897165793,-0.5742591474,14,5.4224761400,330.3360863256,-0.8995687070,2000-03-27,2002-01-16,660,,,,926,2000-03-27
dotcom,bll_trb_50,2000-03-10,2002-10-09,100000.0000000000,9477.3852061164,-0.9052261479,-0.5985316763,8,3.0985577943,278.6527141671,-0.9108076925,2000-03-27,2002-01-22,666,,,,926,2000-03-27
dotcom,bll_trb_150,2000-03-10,2002-10-09,100000.0000000000,12549.2076361563,-0.8745079236,-0.5524141834,2,0.7746394486,112.2560187122,-0.8796509362,2000-03-27,2000-11-13,231,,,,926,2000-03-27
dotcom,bll_trb_200,2000-03-10,2002-10-09,100000.0000000000,12549.2076361563,-0.8745079236,-0.5524141834,2,0.7746394486,112.2560187122,-0.8796509362,2000-03-27,2000-11-13,231,,,,926,2000-03-27
global_financial_crisis,tqqq_hold,2007-10-31,2009-03-09,100000.0000000000,5920.1459823034,-0.9407985402,-0.8757922393,1,0.7378636364,99.8994658958,-0.9424992277,2007-10-31,2009-03-09,495,,,,495,2007-10-31
global_financial_crisis,qqq_hold,2007-10-31,2009-03-09,100000.0000000000,47450.7372961018,-0.5254926270,-0.4230854970,1,0.7378636364,99.8567947070,-0.5338106413,2007-10-31,2008-11-20,386,,,,495,2007-10-31
global_financial_crisis,vo,2007-10-31,2009-03-09,100000.0000000000,53467.9003274425,-0.4653209967,-0.3699575553,7,5.1650454545,287.2551144469,-0.4914303986,2007-10-31,2008-09-17,322,,,,495,2007-10-31
global_financial_crisis,three_percent,2007-10-31,2009-03-09,100000.0000000000,50742.6639688966,-0.4925733603,-0.3938143587,52,38.3689090909,502.0036587368,-0.5180928611,2007-10-31,2008-09-17,322,,,,495,2007-10-31
global_financial_crisis,vr5,2007-10-31,2009-03-09,100000.0000000000,6127.6794711564,-0.9387232053,-0.8725940102,20,14.7572727273,99.9000229452,-0.9403136011,2007-10-31,2009-03-09,495,,,,495,2007-10-31
global_financial_crisis,bll_vma_1_50_b0,2007-10-31,2009-03-09,100000.0000000000,54847.3051722796,-0.4515269483,-0.3580042149,26,19.1844545455,1941.6328681974,-0.4796227186,2008-06-05,2009-02-17,257,,,,277,2008-06-05
global_financial_crisis,bll_vma_1_50_b1,2007-10-31,2009-03-09,100000.0000000000,48542.2178341858,-0.5145778217,-0.4133229796,12,8.8543636364,831.3331903059,-0.5378298117,2007-10-31,2009-01-30,457,,,,495,2007-10-31
global_financial_crisis,bll_vma_1_150_b0,2007-10-31,2009-03-09,100000.0000000000,42400.1203796699,-0.5759987962,-0.4690572123,12,8.8543636364,714.4212191172,-0.5881791306,2007-10-31,2008-09-03,308,,,,495,2007-10-31
global_financial_crisis,bll_vma_1_150_b1,2007-10-31,2009-03-09,100000.0000000000,47133.1238546973,-0.5286687615,-0.4259373385,6,4.4271818182,386.8314797858,-0.5422087515,2007-10-31,2008-09-04,309,,,,495,2007-10-31
global_financial_crisis,bll_vma_5_150_b0,2007-10-31,2009-03-09,100000.0000000000,41071.6956466144,-0.5892830435,-0.4813825064,6,4.4271818182,383.1716312339,-0.6010817597,2007-10-31,2008-09-05,310,,,,495,2007-10-31
global_financial_crisis,bll_vma_5_150_b1,2007-10-31,2009-03-09,100000.0000000000,35964.7993632793,-0.6403520064,-0.5297830699,6,4.4271818182,352.7304372597,-0.6635741412,2007-10-31,2008-09-05,310,,,,495,2007-10-31
global_financial_crisis,bll_vma_1_200_b0,2007-10-31,2009-03-09,100000.0000000000,54927.1052728405,-0.4507289473,-0.3573151285,16,11.8058181818,997.0518114292,-0.4908149905,2007-10-31,2008-08-29,303,,,,495,2007-10-31
global_financial_crisis,bll_vma_1_200_b1,2007-10-31,2009-03-09,100000.0000000000,51814.4246795161,-0.4818557532,-0.3843930126,8,5.9029090909,516.1612766928,-0.5196701569,2007-10-31,2008-08-29,303,,,,495,2007-10-31
global_financial_crisis,bll_vma_2_200_b0,2007-10-31,2009-03-09,100000.0000000000,52439.2534621804,-0.4756074654,-0.3789240306,10,7.3786363636,625.8439099837,-0.5138779028,2007-10-31,2008-08-29,303,,,,495,2007-10-31
global_financial_crisis,bll_vma_2_200_b1,2007-10-31,2009-03-09,100000.0000000000,52841.0179999348,-0.4715898200,-0.3754165037,6,4.4271818182,409.7105060405,-0.4867695238,2007-10-31,2008-09-03,308,,,,495,2007-10-31
global_financial_crisis,bll_trb_50,2007-10-31,2009-03-09,100000.0000000000,42685.7793358171,-0.5731422066,-0.4664201402,6,4.4271818182,399.6537206931,-0.5915863326,2007-10-31,2009-02-23,481,,,,495,2007-10-31
global_financial_crisis,bll_trb_150,2007-10-31,2009-03-09,100000.0000000000,45775.8125025261,-0.5422418750,-0.4381819470,2,1.4757272727,145.7204647589,-0.5553919485,2007-10-31,2008-01-22,83,,,,495,2007-10-31
global_financial_crisis,bll_trb_200,2007-10-31,2009-03-09,100000.0000000000,50711.1581573139,-0.4928884184,-0.3940920962,2,1.4757272727,150.6607506997,-0.5129398775,2007-10-31,2008-01-23,84,,,,495,2007-10-31
covid_crash,tqqq_hold,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,qqq_hold,2020-02-19,2020-03-23,100000.0000000000,72301.0389196477,-0.2769896108,-0.9723930679,1,11.0679545455,99.7905086912,-0.2852812502,2020-02-19,2020-03-16,26,,,,33,2020-02-19
covid_crash,vo,2020-02-19,2020-03-23,100000.0000000000,73274.2630033046,-0.2672573700,-0.9679897632,3,33.2038636364,173.2252711212,-0.3011317178,2020-02-19,2020-02-27,8,,,,33,2020-02-19
covid_crash,three_percent,2020-02-19,2020-03-23,100000.0000000000,78941.1228069146,-0.2105887719,-0.9269941631,6,66.4077272727,218.8647126390,-0.2401507925,2020-02-19,2020-03-09,19,,,,33,2020-02-19
covid_crash,vr5,2020-02-19,2020-03-23,100000.0000000000,32693.9871636238,-0.6730601284,-0.9999957718,4,44.2718181818,98.6560418342,-0.6768525361,2020-02-19,2020-03-20,30,,,,33,2020-02-19
covid_crash,bll_vma_1_50_b0,2020-02-19,2020-03-23,100000.0000000000,76281.7734540838,-0.2371822655,-0.9500381453,2,22.1359090909,176.2357920930,-0.2550960543,2020-02-19,2020-02-25,6,,,,33,2020-02-19
covid_crash,bll_vma_1_50_b1,2020-02-19,2020-03-23,100000.0000000000,76281.7734540838,-0.2371822655,-0.9500381453,2,22.1359090909,176.2357920930,-0.2550960543,2020-02-19,2020-02-25,6,,,,33,2020-02-19
covid_crash,bll_vma_1_150_b0,2020-02-19,2020-03-23,100000.0000000000,43623.8924035436,-0.5637610760,-0.9998970832,4,44.2718181818,259.7052312682,-0.5679478172,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_vma_1_150_b1,2020-02-19,2020-03-23,100000.0000000000,58085.5080527121,-0.4191449195,-0.9975525544,2,22.1359090909,158.0213122117,-0.4813118343,2020-02-19,2020-03-09,19,,,,33,2020-02-19
covid_crash,bll_vma_5_150_b0,2020-02-19,2020-03-23,100000.0000000000,42298.3234063990,-0.5770167659,-0.9999268589,2,22.1359090909,142.2183245778,-0.5810762875,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_vma_5_150_b1,2020-02-19,2020-03-23,100000.0000000000,44639.0582134101,-0.5536094179,-0.9998672417,2,22.1359090909,144.5614024627,-0.6208016931,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_vma_1_200_b0,2020-02-19,2020-03-23,100000.0000000000,43623.8924035436,-0.5637610760,-0.9998970832,4,44.2718181818,259.7052312682,-0.5679478172,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_vma_1_200_b1,2020-02-19,2020-03-23,100000.0000000000,43623.8924035436,-0.5637610760,-0.9998970832,4,44.2718181818,259.7052312682,-0.5679478172,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_vma_2_200_b0,2020-02-19,2020-03-23,100000.0000000000,59198.4577464481,-0.4080154225,-0.9969804531,4,44.2718181818,271.5366370983,-0.4971362440,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_vma_2_200_b1,2020-02-19,2020-03-23,100000.0000000000,44639.0582134101,-0.5536094179,-0.9998672417,2,22.1359090909,144.5614024627,-0.6208016931,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_trb_50,2020-02-19,2020-03-23,100000.0000000000,58452.8445962319,-0.4154715540,-0.9973756875,2,22.1359090909,158.3890164595,-0.4210814829,2020-02-19,2020-02-28,9,,,,33,2020-02-19
covid_crash,bll_trb_150,2020-02-19,2020-03-23,100000.0000000000,44639.0582134101,-0.5536094179,-0.9998672417,2,22.1359090909,144.5614024627,-0.6208016931,2020-02-19,2020-03-12,22,,,,33,2020-02-19
covid_crash,bll_trb_200,2020-02-19,2020-03-23,100000.0000000000,30471.2992722723,-0.6952870073,-0.9999980603,1,11.0679545455,99.8888914234,-0.6991430163,2020-02-19,2020-03-20,30,,,,33,2020-02-19
2022_bear,tqqq_hold,2021-11-19,2022-12-28,100000.0000000000,18422.5760896609,-0.8157742391,-0.7833151559,1,0.9040655941,99.8670293199,-0.8163289762,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,qqq_hold,2021-11-19,2022-12-28,100000.0000000000,65085.4104096567,-0.3491458959,-0.3217700199,1,0.9040655941,99.5574872727,-0.3499830718,2021-12-27,2022-11-03,311,,,,366,2021-12-27
2022_bear,vo,2021-11-19,2022-12-28,100000.0000000000,56555.2863705669,-0.4344471363,-0.4026628277,16,14.4650495050,598.2937240312,-0.4575755710,2021-11-19,2022-09-30,315,,,,404,2021-11-19
2022_bear,three_percent,2021-11-19,2022-12-28,100000.0000000000,38745.2949831398,-0.6125470502,-0.5756512375,44,39.7788861386,526.2166387818,-0.6137137412,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,vr5,2021-11-19,2022-12-28,100000.0000000000,18947.8958689959,-0.8105210413,-0.7777367059,13,11.7528527228,99.8912024311,-0.8110353187,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,bll_vma_1_50_b0,2021-11-19,2022-12-28,100000.0000000000,55916.1760268905,-0.4408382397,-0.4087688509,12,10.8487871287,882.1131722336,-0.4425219771,2021-11-19,2022-12-16,392,,,,404,2021-11-19
2022_bear,bll_vma_1_50_b1,2021-11-19,2022-12-28,100000.0000000000,58821.6146207009,-0.4117838538,-0.3810632387,12,10.8487871287,898.7520184911,-0.4141974772,2021-11-19,2022-12-16,392,,,,404,2021-11-19
2022_bear,bll_vma_1_150_b0,2021-11-19,2022-12-28,100000.0000000000,61394.9985605801,-0.3860500144,-0.3566336697,10,9.0406559406,741.0056676738,-0.3878987290,2021-11-19,2022-12-06,382,,,,404,2021-11-19
2022_bear,bll_vma_1_150_b1,2021-11-19,2022-12-28,100000.0000000000,65516.9763999025,-0.3448302360,-0.3177055616,4,3.6162623762,317.8351250331,-0.3468030708,2021-11-19,2022-08-23,277,,,,404,2021-11-19
2022_bear,bll_vma_5_150_b0,2021-11-19,2022-12-28,100000.0000000000,57343.2288088452,-0.4265677119,-0.3951439693,4,3.6162623762,294.3944088391,-0.4282944204,2021-11-19,2022-08-24,278,,,,404,2021-11-19
2022_bear,bll_vma_5_150_b1,2021-11-19,2022-12-28,100000.0000000000,62687.6761182430,-0.3731232388,-0.3443993455,4,3.6162623762,299.7662630585,-0.4088074037,2021-11-19,2022-08-23,277,,,,404,2021-11-19
2022_bear,bll_vma_1_200_b0,2021-11-19,2022-12-28,100000.0000000000,52112.0545485439,-0.4788794545,-0.4452547889,10,9.0406559406,642.3742219811,-0.4804486429,2021-11-19,2022-04-06,138,,,,404,2021-11-19
2022_bear,bll_vma_1_200_b1,2021-11-19,2022-12-28,100000.0000000000,60935.0060730941,-0.3906499393,-0.3609931277,2,1.8081311881,160.8298946075,-0.3924848027,2021-11-19,2022-01-24,66,,,,404,2021-11-19
2022_bear,bll_vma_2_200_b0,2021-11-19,2022-12-28,100000.0000000000,62046.9144471219,-0.3795308555,-0.3504606675,6,5.4243935644,430.3081542814,-0.3834285687,2021-11-19,2022-03-31,132,,,,404,2021-11-19
2022_bear,bll_vma_2_200_b1,2021-11-19,2022-12-28,100000.0000000000,60935.0060730941,-0.3906499393,-0.3609931277,2,1.8081311881,160.8298946075,-0.3924848027,2021-11-19,2022-01-24,66,,,,404,2021-11-19
2022_bear,bll_trb_50,2021-11-19,2022-12-28,100000.0000000000,37240.4910762479,-0.6275950892,-0.5905793136,5,4.5203279703,364.9129627973,-0.6287164679,2021-11-19,2022-12-28,404,,,,404,2021-11-19
2022_bear,bll_trb_150,2021-11-19,2022-12-28,100000.0000000000,64486.2109914416,-0.3551378901,-0.3274175305,2,1.8081311881,164.3846542856,-0.3986490784,2021-11-19,2022-01-25,67,,,,404,2021-11-19
2022_bear,bll_trb_200,2021-11-19,2022-12-28,100000.0000000000,47974.2716648216,-0.5202572834,-0.4852330442,2,1.8081311881,147.8561864912,-0.5217018756,2021-11-19,2022-03-08,109,,,,404,2021-11-19
